movieId,title,genres,imdbId,tmdbId,overview,poster_path,release_date,vote_average,vote_count
36525,Just Like Heaven (2005),Comedy|Fantasy|Romance,425123,9007,"Shortly after David Abbott moves into his new San Francisco digs, he has an unwelcome visitor on his hands: winsome Elizabeth Masterson, who asserts that the apartment is hers -- and promptly vanishes. When she starts appearing and disappearing at will, David thinks she's a ghost, while Elizabeth is convinced she's alive.",/2cLbyVNhEEaUJGg7rfbLtX6454I.jpg,2005-09-16,6.957,2495.0
36527,Proof (2005),Drama,377107,9777,"Catherine is a woman in her late twenties who is strongly devoted to her father, Robert, a brilliant and well-known mathematician whose grip on reality is beginning to slip away. As Robert descends into madness, Catherine begins to wonder if she may have inherited her father's mental illness along with his mathematical genius.",/h5z4JWhaPYMMXhYzwuK7SUgjmMm.jpg,2005-09-05,6.338,713.0
36529,Lord of War (2005),Action|Crime|Drama|Thriller|War,399295,1830,"Yuri Orlov is a globetrotting arms dealer and, through some of the deadliest war zones, he struggles to stay one step ahead of a relentless Interpol agent, his business rivals and even some of his customers who include many of the world's most notorious dictators. Finally, he must also face his own conscience.",/3MGQD4yXokufNlW1AyRXdiy7ytP.jpg,2005-09-16,7.337,5109.0
36533,Cry_Wolf (a.k.a. Cry Wolf) (2005),Drama|Horror|Mystery|Thriller,384286,10092,"After a local woman is murdered, a group of teenage liars create a warning e-mail of a serial killer named “The Wolf”, coming on the next full moon. The teens describe each death method The Wolf uses, but when the described victims actually do start turning up dead, suddenly no one knows where the lies end and the truth begins.",/7OQ2McKYgnyfIHHkm0jBxQnu7ou.jpg,2005-09-16,5.78,574.0
36535,Everything Is Illuminated (2005),Comedy|Drama,404030,340,"A young Jewish American man endeavors—with the help of eccentric, distant relatives—to find the woman who saved his grandfather during World War II—in a Ukrainian village which was ultimately razed by the Nazis.",/gk469Y3fJTlbcAkSNMZc4OtETOK.jpg,2005-09-05,7.256,793.0
36537,Thumbsucker (2005),Comedy|Drama,318761,1546,"Justin Cobb, a teenager in suburban Oregon, copes with his thumb-sucking problem, romance, and his diagnosis with ADHD and subsequent experience using Ritalin.",/kXC029FtR06qkT8S6zBQ26uJczu.jpg,2005-09-16,6.2,255.0
36708,Family Guy Presents Stewie Griffin: The Untold Story (2005),Adventure|Animation|Comedy,385690,65215,"The maniacal baby of the Griffin family, Stewie, meets his future self. In doing this he discovers that his future image is not what he has anticipated because of a near death experience.",/pgbMydwYuHlGcaASQMA963qpSH3.jpg,2005-07-23,6.933,410.0
36850,Police Story 2 (Ging chaat goo si juk jaap) (1988),Action|Comedy|Crime|Thriller,95403,10753,The Hong Kong super-cop must stop a group of blackmailing bombers at the same time that the villains of the first Police Story are out for revenge.,/kjq1FXtHh9i2sIuM0JaoYf43FDU.jpg,1988-08-13,7.1,589.0
36931,New Police Story (Xin jing cha gu shi) (2004),Action|Crime|Drama,386005,11636,"Sent into a drunken tailspin when his entire unit is killed by a gang of thrill-seeking punks, disgraced Hong Kong police inspector Wing needs help from his new rookie partner, with a troubled past of his own, to climb out of the bottle and track down the gang and its ruthless leader.",/kWUTyIao0b8DxVrO6L0LnpJVYWV.jpg,2004-09-23,7.15,781.0
37211,Go West (1940),Comedy|Musical|Western,32536,22575,"Embezzler, shill, all around confidence man S. Quentin Quale is heading west to find his fortune; he meets the crafty but simple brothers Joseph and Rusty Panello in a train station, where they steal all his money. They're heading west, too, because they've heard you can just pick the gold off the ground. Once there, they befriend an old miner named Dan Wilson whose property, Dead Man's Gulch, has no gold. They loan him their last ten dollars so he can go start life anew, and for collateral, he gives them the deed to the Gulch. Unbeknownst to Wilson, the son of his longtime rival, Terry Turner (who's also in love with his daughter, Eva), has contacted the railroad to arrange for them to build through the land, making the old man rich and hopefully resolving the feud. But the evil Red Baxter, owner of a saloon, tricks the boys out of the deed, and it's up to them - as well as Quale, who naturally finds his way out west anyway - to save the day.",/di0laTicoduEdp1WS10T8Poss7r.jpg,1940-12-06,6.495,93.0
37240,Why We Fight (2005),Documentary,436971,14286,Is American foreign policy dominated by the idea of military supremacy? Has the military become too important in American life? Jarecki's shrewd and intelligent polemic would seem to give an affirmative answer to each of these questions.,/kfOmnlwt1rrhxmxc05X3i9mHSOs.jpg,2005-01-20,7.509,117.0
37380,Doom (2005),Action|Horror|Sci-Fi,419706,8814,"A team of space marines known as the Rapid Response Tactical Squad, led by Sarge, is sent to a science facility on Mars after somebody reports a security breach. There, they learn that the alert came after a test subject, a mass murderer purposefully injected with alien DNA, broke free and began killing people. Dr. Grimm, who is related to team member Reaper, informs them all that the chromosome can mutate humans into monsters -- and is highly infectious.",/y50lH061yWOvEstoZRn7lYs0huk.jpg,2005-10-20,5.2,2353.0
37382,Domino (2005),Crime|Drama|Thriller,421054,9923,"The story of the life of Domino Harvey, who abandoned her career as a Ford model to become a bounty hunter.",/yLjQ7QIdUt3qZY0d9FPxDT40BD1.jpg,2005-10-14,5.919,1252.0
37384,Waiting... (2005),Comedy,348333,7553,"Employees at a Bennigan's-like restaurant (called, creatively enough, Shenanigan's), kill time before their real lives get started. But while they wait, they'll have to deal with picky customers who want their steak cooked to order and enthusiastic managers who want to build the perfect wait staff. Luckily, these employees have effective revenge tactics.",/uyZ11F0ZdUWR29wx8pS9CMCNyse.jpg,2005-10-07,6.215,947.0
37386,Aeon Flux (2005),Action|Sci-Fi,402022,8202,"400 years into the future, disease has wiped out the majority of the world's population, except one walled city, Bregna, ruled by a congress of scientists. When Æon Flux, the top operative in the underground 'Monican' rebellion, is sent on a mission to kill a government leader, she uncovers a world of secrets.",/5958Nt4QX6aRSUdQnvNw8wqjTJQ.jpg,2005-11-30,5.64,2360.0
37444,Frankenstein 90 (1984),Comedy|Horror|Romance,87289,3118,"French cybernetics genius Victor Frankenstein carries on the work of his notorious ancestor and creates a monster, albeit one with a penchant for philosophy, etiquette and occasional bouts of murderous rage. But when the creature develops a hunger for l'amour, Frankenstein and his understanding fiancé use a cache of freshly murdered strippers to build the creature a beautiful yet dutiful bride. Can the undead find true love in a cold world, or will the French ways of passion unleash some monstrous surprises upon them all?",/cNZxL0yeDZ37YVCf05us8nbhhjF.jpg,1984-08-14,5.529,17.0
37475,"Unfinished Life, An (2005)",Drama,350261,1947,"Stoic and heartbroken, Einar Gilkyson quietly lives in the rugged Wyoming ranchlands alongside his only trusted friend, Mitch Bradley. One day, the woman he blames for the death of his only son arrives at his door broke, desperate and with a granddaughter he's never known. But even as buried anger and accusations resurface, the way is opened for unexpected connection, adventure and forgiveness.",/7ugLG1yF1l8HWYhmdmHHSC3kJ8b.jpg,2005-09-09,6.8,675.0
37477,"Man, The (2005)",Action|Comedy|Crime,399327,9074,A case of mistaken identity forces a Federal agent and a dental supply salesman to team up as they speed through the streets of Detroit to pull off a sting operation and solve the murder of the agent's former partner.,/bnofwLKvg2g7Ky9sSpyTHaan37n.jpg,2005-09-08,5.806,597.0
37495,Survive Style 5+ (2004),Fantasy|Mystery|Romance|Thriller,430651,16133,"Five bizarre stories with no apparent connection to one another eventually become intertwined, resulting in surreal circumstances.",/plk0CXzSH9SeWCnbj2hoQEJJmy4.jpg,2004-09-25,7.25,212.0
37545,Woyzeck (1979),Drama,80149,10319,"Having fathered an illegitimate child with his lover, Marie, feckless soldier Franz Woyzeck takes odd jobs around his small town to provide some extra money for them. One job is volunteering for experiments conducted by a local doctor, who puts Woyzeck on a diet of peas. This serves to drive him close to madness, and the discovery that Marie is involved in an affair with the local drum major exacerbates the situation. Pushed too far, Woyzeck resorts to violence.",/lxJThwhfqvyIRD6VszknCNCSokK.jpg,1979-05-25,6.594,192.0
37720,"Exorcism of Emily Rose, The (2005)",Crime|Drama|Horror|Thriller,404032,8643,"When a younger girl called Emily Rose dies, everyone puts blame on the exorcism which was performed on her by Father Moore prior to her death. The priest is arrested on suspicion of murder. The trial begins with lawyer Erin Bruner representing Moore, but it is not going to be easy, as no one wants to believe what Father Moore says is true.",/qMN0HIP34f736kkQcfvTfmL9TP3.jpg,2005-09-09,6.598,2946.0
37727,Flightplan (2005),Action|Drama|Thriller,408790,9315,"Flying at 40,000 feet in a state-of-the art aircraft that she helped design, Kyle Pratt's 6-year-old daughter Julia vanishes without a trace. Or did she? No one on the plane believes Julia was ever onboard. And now Kyle, desperate and alone, can only count on her own wits to unravel the mystery and save her daughter.",/oNjZFzbe7PfF3TxztNHDkinOPyB.jpg,2005-09-22,6.451,2845.0
37729,Corpse Bride (2005),Animation|Comedy|Fantasy|Musical|Romance,121164,3933,"In a 19th-century European village, a young man about to be married is whisked away to the underworld and wed to a mysterious corpse bride, while his real bride waits bereft in the land of the living.",/isb2Qow76GpqYmsSyfdMfsYAjts.jpg,2005-09-12,7.585,9897.0
37731,Green Street Hooligans (a.k.a. Hooligans) (2005),Crime|Drama,385002,8923,"After being wrongfully expelled from Harvard University, American Matt Buckner flees to his sister's home in England. Once there, he is befriended by her charming and dangerous brother-in-law, Pete Dunham, and introduced to the underworld of British football hooliganism. Matt learns to stand his ground through a friendship that develops against the backdrop of this secret and often violent world. 'Green Street Hooligans' is a story of loyalty, trust and the sometimes brutal consequences of living close to the edge.",/oTxHFRSbFcCWdfJB4ozA41Yq57c.jpg,2005-09-09,7.273,2484.0
37733,"History of Violence, A (2005)",Action|Crime|Drama|Thriller,399146,59,An average family is thrust into the spotlight after the father commits a seemingly self-defense murder at his diner.,/A26rcvipOqptVs7i5uRmKicXRxE.jpg,2005-09-23,7.157,3545.0
37736,Oliver Twist (2005),Drama,380599,257,"When 9-year-old orphan Oliver Twist dares to ask his cruel taskmaster, Mr. Bumble, for a second serving of gruel, he's hired out as an apprentice. Escaping that dismal fate, young Oliver falls in with the street urchin known as the Artful Dodger and his criminal mentor, Fagin. When kindly Mr. Brownlow takes Oliver in, Fagin's evil henchman Bill Sikes plots to kidnap the boy.",/zhPdYZ3x2uanhM1SyBj4CuL6hSa.jpg,2005-09-23,6.743,1210.0
37739,"Greatest Game Ever Played, The (2005)",Drama,388980,15487,"A biopic of 20-year-old Francis Ouimet who defeated his golfing idol and 1900 US Open Champion, Harry Vardon.",/kh4vd6wKa6j9xVFzxhQrsT0p2YN.jpg,2005-09-30,7.307,517.0
37741,Capote (2005),Crime|Drama,379725,398,"A biopic of writer Truman Capote and his assignment for The New Yorker to write the non-fiction book ""In Cold Blood"".",/tzsxkZMnJvozpHQEl1KzO8KwWu.jpg,2005-09-30,6.976,1566.0
37830,Final Fantasy VII: Advent Children (2004),Action|Adventure|Animation|Fantasy|Sci-Fi,385700,647,"Two years have passed since the final battle with Sephiroth. Though Midgar, city of mako, city of prosperity, has been reduced to ruins, its people slowly but steadily walk the road to reconstruction. However, a mysterious illness called Geostigma torments them. With no cure in sight, it brings death to the afflicted, one after another, robbing the people of their fledgling hope.",/pTIXM2yu8McSlcQVs1VjVSNC45x.jpg,2005-07-14,7.156,1201.0
37844,Roll Bounce (2005),Comedy|Drama|Romance,403455,14544,"In the summer of 1978, a teenager and his group of friends face new challenges when their neighborhood roller-skating rink closes, forcing them to visit a different rink.",/lStFr3EHTNbnyOdOk2QDCqYGnlR.jpg,2005-09-23,6.681,118.0
37853,Into the Blue (2005),Action|Adventure|Crime|Thriller,378109,11968,"When they take some friends on an extreme sport adventure, the last thing Jared and Sam expect to see below the shark-infested waters is a legendary pirate ship rumored to contain millions of dollars in gold. But their good fortune is short-lived, as a ruthless gang of criminals gets word of what they have uncovered.",/h5oXcjRu0EOiAxSxYuGq58897tu.jpg,2005-09-30,5.91,1573.0
37857,MirrorMask (2005),Adventure|Children|Drama|Fantasy,366780,14517,"In a fantasy world of opposing kingdoms, a 15-year old girl must find the fabled MirrorMask in order to save the kingdom and get home.",/itIJU3NKbdgScA1WPIxXzOlm0Uj.jpg,2005-01-25,6.4,348.0
